ts,high,low,open,close,change,transaction,next_open
1388016000,12.3,11.55,11.6,12.3,0.8,1062,12.4
1388102400,12.85,11.65,12.4,11.75,-0.55,2479,11.8
1388361600,12,11.75,11.8,11.8,0.05,610,11.9
1388448000,12,11.5,11.9,11.55,-0.25,530,11.55
1388620800,11.95,11.55,11.55,11.65,0.1,462,11.65
1388707200,12.4,11.65,11.65,12.25,0.6,1032,12.5
1388966400,12.65,11.95,12.5,11.95,-0.3,608,12
1389052800,12.75,12,12,12.75,0.8,636,13.2
1389139200,13.6,13.2,13.2,13.6,0.85,476,13.7
1389225600,14.55,13.5,13.7,14.4,0.8,3058,15
1389312000,15.4,14.85,15,15.4,1,3318,15.4
1389571200,15.4,14.5,15.4,14.85,-0.55,2298,14.55
1389657600,15.4,14.5,14.55,15.35,0.5,1682,15.6
1389744000,15.7,14.5,15.6,14.55,-0.8,1606,14.75
1389830400,14.75,13.6,14.75,13.9,-0.65,1476,13.95
1389916800,14.35,13.9,13.95,13.95,0.05,775,14
1390176000,14.2,13.7,14,14,0.05,587,14.2
1390262400,14.95,13.9,14.2,14.95,0.95,1801,15
1390348800,15.25,14.15,15,14.15,-0.8,1742,14.25
1390435200,14.7,14.25,14.25,14.25,0.1,939,14.15
1390521600,14.65,14.1,14.15,14.15,-0.1,761,13.6
1390780800,13.8,13.3,13.6,13.45,-0.7,768,13.1
1391558400,14.2,12.85,13.1,14,0.55,671,14.15
1391644800,14.45,14,14.15,14.3,0.3,613,14.4
1391731200,14.5,13.9,14.4,13.9,-0.4,539,14
1391990400,14.7,13.95,14,14.05,0.15,854,15
1392076800,15,15,15,15,0.95,486,16.05
1392163200,16.05,15.6,16.05,16.05,1.05,2200,16.15
1392249600,16.75,15.75,16.15,16.1,0.05,2658,16.3
1392336000,16.6,15.95,16.3,16.15,0.05,1647,16.25
1392595200,17.25,15.95,16.25,17.25,1.1,2071,17.65
1392681600,17.75,16.75,17.65,16.75,-0.5,2173,16.9
1392768000,17.2,16.35,16.9,16.5,-0.25,1352,16.5
1392854400,16.85,16.35,16.5,16.35,-0.15,823,16.8
1392940800,16.85,16.2,16.8,16.2,-0.15,888,16.5
1393200000,16.7,16.25,16.5,16.45,0.25,663,16.55
1393286400,17.45,16.55,16.55,16.8,0.35,1511,16.9
1393372800,17.1,16.35,16.9,16.5,-0.3,969,16.65
1393459200,16.95,16.15,16.65,16.15,-0.35,1286,16.2
1393804800,16.45,16.1,16.2,16.1,-0.05,536,16.1
1393891200,16.6,16,16.1,16.3,0.2,1110,16.5
1393977600,17.4,16.35,16.5,17.4,1.1,2122,17.5
1394064000,18.05,16.9,17.5,16.9,-0.5,2772,16.95
1394150400,17.3,16.35,16.95,16.6,-0.3,1152,16.7
1394409600,16.95,16.5,16.7,16.65,0.05,511,16.5
1394496000,16.8,16.1,16.5,16.1,-0.55,1259,16
1394582400,16,15.4,16,15.4,-0.7,1367,15.4
1394668800,15.7,15.4,15.4,15.4,0,668,15.4
1394755200,15.75,15.25,15.4,15.5,0.1,694,15.7
1395014400,15.85,15.5,15.7,15.65,0.15,497,16.1
1395100800,16.1,15.5,16.1,15.5,-0.15,450,15.55
1395187200,15.6,15.05,15.55,15.05,-0.45,555,15
1395273600,15.25,14.8,15,14.9,-0.15,511,15
1395360000,15.3,14.6,15,14.6,-0.3,605,14.3
1395619200,14.55,13.65,14.3,14.05,-0.55,390,14.05
1395705600,15,14.05,14.05,15,0.95,681,15.1
1395792000,15.35,14.8,15.1,14.85,-0.15,490,15
1395878400,15,14.65,15,14.7,-0.15,269,15
1395964800,15.05,14.4,15,14.4,-0.3,303,14.4
1396224000,14.85,14.4,14.4,14.6,0.2,275,15
1396310400,15,14.5,15,14.8,0.2,320,14.9
1396396800,15.1,14.65,14.9,14.65,-0.15,518,14.8
1396483200,14.85,14.55,14.8,14.6,-0.05,211,14.6
1396828800,15.15,14.5,14.6,14.8,0.2,524,14.8
1396915200,14.9,14.8,14.8,14.85,0.05,195,15.15
1397001600,15.15,15,15.15,15.1,0.25,266,15.25
1397088000,15.35,14.65,15.25,14.75,-0.35,312,14.7
1397174400,14.95,14.7,14.7,14.8,0.05,243,15
1397433600,15.1,14.35,15,14.4,-0.4,265,14.4
1397520000,14.6,14.3,14.4,14.3,-0.1,126,14.3
1397606400,14.55,14.15,14.3,14.5,0.2,133,14.6
1397692800,14.6,14.3,14.6,14.35,-0.15,119,14.3
1397779200,15.35,14.3,14.3,15.35,1,589,15.45
1398038400,16.4,15.35,15.45,16.4,1.05,2243,16.7
1398124800,16.8,15.95,16.7,15.95,-0.45,2153,15.95
1398211200,16.25,15.75,15.95,15.8,-0.15,997,15.9
1398297600,16.2,15.6,15.9,15.7,-0.1,735,15.8
1398384000,15.9,14.65,15.8,14.65,-1.05,937,14.2
1398643200,14.4,13.65,14.2,14.25,-0.4,663,14.25
1398729600,14.6,14.25,14.25,14.45,0.2,384,14.8
1398816000,14.8,14.1,14.8,14.1,-0.35,297,14.25
1398988800,14.6,14.2,14.25,14.2,0.1,273,14.25
1399248000,14.7,14.25,14.25,14.6,0.4,425,14.6
1399334400,14.75,14.35,14.6,14.5,-0.1,251,14.45
1399420800,14.5,14.3,14.45,14.35,-0.15,133,14.4
1399507200,14.5,14.15,14.4,14.35,0,210,14.35
1399593600,14.4,14.2,14.35,14.2,-0.15,187,14.15
1399852800,14.3,13.6,14.15,13.6,-0.6,437,13.6
1399939200,13.8,12.65,13.6,12.65,-0.95,709,12.65
1400025600,12.65,11.8,12.65,12.2,-0.45,627,12.1
1400112000,12.15,11.9,12.1,12.05,-0.15,255,12.05
1400198400,12.35,12.05,12.05,12.3,0.25,242,12.4
1400457600,12.4,12.2,12.4,12.2,-0.1,200,12.3
1400544000,12.8,12.25,12.3,12.55,0.35,946,12.55
1400630400,12.55,12.3,12.55,12.35,-0.2,235,12.35
1400716800,12.55,12.35,12.35,12.45,0.1,210,12.7
1400803200,12.8,12.55,12.7,12.6,0.15,290,12.8
1401062400,12.85,12.6,12.8,12.6,0,242,12.65
1401148800,12.65,12.4,12.65,12.45,-0.15,187,12.55
1401235200,12.7,12.5,12.55,12.55,0.1,187,12.55
1401321600,12.95,12.55,12.55,12.95,0.4,262,13
1401408000,13.85,13,13,13.5,0.55,913,13.4
1401753600,13.4,13.2,13.4,13.2,-0.3,218,13
1401840000,13.6,12.95,13,13.35,0.15,364,13.2
1401926400,13.5,13.15,13.2,13.3,-0.05,222,13.4
1402012800,13.7,13.3,13.4,13.35,0.05,358,13.35
1402272000,13.5,13.3,13.35,13.3,-0.05,198,13.3
1402358400,13.35,13.15,13.3,13.35,0.05,190,14.25
1402444800,14.25,14.25,14.25,14.25,0.9,330,15.2
1402531200,15.2,14.9,15.2,15.2,0.95,1531,15.4
1402617600,16.2,15.4,15.4,16,0.8,2709,16.1
1402876800,16.2,15.4,16.1,15.65,-0.35,1535,15.55
1402963200,15.95,15.5,15.55,15.5,-0.15,646,15.5
1403049600,16.05,15.1,15.5,15.15,-0.35,1145,15.2
1403136000,15.65,15.15,15.2,15.25,0.1,980,15.2
1403222400,15.35,15,15.2,15.1,-0.15,476,15.1
1403481600,15.3,14.1,15.1,14.2,-0.9,840,14.3
1403568000,15.15,14.1,14.3,15.15,0.95,833,15.45
1403654400,16.2,15.45,15.45,16.2,1.05,1571,16.2
1403740800,16.2,15.7,16.2,15.75,-0.45,2181,15.8
1403827200,16.7,15.8,15.8,15.95,0.2,2219,15.95
1404086400,16,15.7,15.95,15.75,-0.2,674,15.95
1404172800,16.4,15.8,15.95,16,0.25,936,16.35
1404259200,16.5,15.4,16.35,15.7,-0.3,1633,15.7
1404345600,15.9,15.5,15.7,15.7,0,529,16
1404432000,16,15.45,16,15.45,-0.25,508,15.6
1404691200,15.8,15.2,15.6,15.8,0.35,467,15.8
1404777600,15.95,15.5,15.8,15.8,0,688,15.6
1404864000,16,15.55,15.6,15.75,-0.05,452,15.95
1404950400,16.6,15.8,15.95,16.1,0.35,1352,15.95
1405036800,15.95,15,15.95,15,-1.1,1266,15
1405296000,15,14.6,15,14.65,-0.35,481,14.7
1405382400,15.15,14.7,14.7,14.8,0.15,364,14.7
1405468800,14.8,14.45,14.7,14.6,-0.2,351,14.75
1405555200,15.3,14.7,14.75,14.95,0.35,650,14.8
1405641600,15.15,14.75,14.8,15,0.05,218,15.1
1405900800,15.7,15.1,15.1,15.65,0.65,657,15.65
1405987200,15.75,15.4,15.65,15.5,-0.15,531,15.3
1406160000,15.95,15.3,15.3,15.9,0.4,644,15.95
1406246400,17,15.9,15.95,16.8,0.9,3871,16.8
1406505600,16.8,15.65,16.8,15.75,-1.05,1633,15.45
1406592000,15.9,14.65,15.45,15.1,-0.65,1050,15.1
1406678400,15.35,15,15.1,15.3,0.2,316,15.3
1406764800,15.3,15.1,15.3,15.2,-0.1,185,14.6
1406851200,15.4,14.6,14.6,15.4,0.2,301,15.4
1407110400,15.5,15.1,15.4,15.25,-0.15,229,15.3
1407196800,15.8,15.25,15.3,15.6,0.35,446,15.9
1407283200,15.9,15.1,15.9,15.4,-0.2,361,15.8
1407369600,15.8,15.3,15.8,15.6,0.2,245,15.6
1407456000,15.6,15.25,15.6,15.35,-0.25,264,16.3
1407715200,16.3,15.65,16.3,15.7,0.35,441,15.8
1407801600,15.8,15.45,15.8,15.45,-0.25,213,15.5
1407888000,15.8,15.5,15.5,15.55,0.1,178,15.85
1407974400,15.85,15.35,15.85,15.45,-0.1,202,15.4
1408060800,15.45,15.1,15.4,15.1,-0.35,241,15.1
1408320000,15.35,14.75,15.1,14.9,-0.2,294,15
1408406400,15.2,14.9,15,15,0.1,148,15.2
1408492800,15.3,14.8,15.2,14.8,-0.2,234,14.9
1408579200,14.95,14,14.9,14.3,-0.5,451,14.4
1408665600,15.05,14.4,14.4,14.8,0.5,367,14.8
1408924800,15.5,14.8,14.8,15.3,0.5,361,15.4
1409011200,15.85,15.35,15.4,15.6,0.3,704,15.65
1409097600,16.1,15.65,15.65,15.85,0.25,697,15.85
1409184000,16.05,15.65,15.85,15.95,0.1,446,15.95
1409270400,16.5,15.7,15.95,16.4,0.45,1121,16.45
1409529600,16.6,16.05,16.45,16.05,-0.35,575,16.05
1409616000,16.3,15.85,16.05,15.95,-0.1,453,16
1409702400,16.15,15.7,16,15.75,-0.2,270,16
1409788800,16.85,15.75,16,16.2,0.45,2163,16.1
1409875200,16.4,16.05,16.1,16.4,0.2,786,16.75
1410220800,17.5,16.4,16.75,17.5,1.1,1494,17.9
1410307200,18.2,17.3,17.9,17.95,0.45,4447,17.05
1410393600,17.05,16.7,17.05,16.7,-1.25,853,15.6
1410480000,16,15.55,15.6,15.65,-1.05,1966,15.6
1410739200,15.65,15.15,15.6,15.2,-0.45,804,15.2
1410825600,15.5,15,15.2,15.15,-0.05,659,15.3
1410912000,15.45,15.2,15.3,15.2,0.05,448,15.35
1410998400,15.4,15,15.35,15.05,-0.15,544,15.15
1411084800,15.2,15.05,15.15,15.1,0.05,313,15.05
1411344000,15.35,15,15.05,15.1,0,289,15.1
1411430400,15.3,15.05,15.1,15.1,0,229,15.1
1411516800,15.2,15.1,15.1,15.15,0.05,146,15.15
1411603200,15.2,14.6,15.15,14.7,-0.45,525,14.6
1411689600,14.7,14.5,14.6,14.7,0,176,14.9
1411948800,15.1,14.75,14.9,15.1,0.4,171,15.1
1412035200,15.15,14.8,15.1,15.05,-0.05,164,15.05
1412121600,15.1,15,15.05,15,-0.05,125,14.9
1412208000,15,14.8,14.9,14.9,-0.1,122,15.1
1412294400,15.4,14.95,15.1,15.1,0.2,260,15.2
1412553600,15.3,15.15,15.2,15.2,0.1,195,15.15
1412640000,15.15,14.95,15.15,15,-0.2,127,14.95
1412726400,15.25,14.8,14.95,14.9,-0.1,189,15
1412812800,15.1,14.6,15,14.7,-0.2,208,13.75
1413158400,14.15,13.7,13.75,13.8,-0.9,391,13.8
1413244800,14,13.1,13.8,13.55,-0.25,345,13.55
1413331200,13.65,13,13.55,13.1,-0.45,182,12.95
1413417600,13,12.35,12.95,12.95,-0.15,239,12.9
1413504000,13.1,12.35,12.9,12.4,-0.55,193,12.9
1413763200,13,12.65,12.9,13,0.6,184,13
1413849600,13.1,12.8,13,13.05,0.05,109,13.1
1413936000,13.5,13.05,13.1,13.3,0.25,186,13.25
1414022400,13.25,12.8,13.25,13,-0.3,148,13
1414108800,13.1,12.85,13,13,0,113,13.05
1414368000,13.05,12.5,13.05,12.6,-0.4,143,12.65
